OrderDate,Quantity,SalesAmount,Profit,Region,Category,CustomerID
2023-12-01,1,387.74,-6.49,East,Furniture,CUST_21
2023-12-01,2,317.19,143.46,West,Furniture,CUST_430
2023-12-01,12,338.79,62.31,South,Clothing,CUST_253
2023-12-01,7,370.12,142.41,South,Clothing,CUST_223
2023-12-02,6,468.58,164.3,South,Furniture,CUST_454
2023-12-02,14,163.69,172.4,East,Electronics,CUST_135
2023-12-02,4,108.26,110.53,South,Furniture,CUST_290
2023-12-03,1,478.41,179.97,East,Electronics,CUST_47
2023-12-03,9,241.93,91.69,South,Food,CUST_17
2023-12-03,12,149.0,-2.3,West,Electronics,CUST_263
2023-12-03,9,368.71,40.81,South,Furniture,CUST_426
2023-12-03,8,204.06,-24.67,South,Food,CUST_73
2023-12-03,7,265.99,61.13,West,Clothing,CUST_356
2023-12-04,12,245.28,151.8,South,Food,CUST_371
2023-12-04,2,273.35,5.26,East,Clothing,CUST_52
2023-12-04,2,435.6,152.02,North,Clothing,CUST_246
2023-12-04,9,175.64,-15.04,East,Food,CUST_221
2023-12-04,12,206.9,122.71,West,Electronics,CUST_7
2023-12-04,4,87.48,134.44,North,Food,CUST_199
2023-12-05,7,141.09,166.41,South,Electronics,CUST_271
2023-12-05,7,257.95,47.47,South,Electronics,CUST_464
2023-12-05,4,220.7,63.2,East,Clothing,CUST_335
2023-12-05,13,160.59,-14.29,East,Clothing,CUST_118
2023-12-05,14,251.99,-45.91,South,Food,CUST_50
2023-12-05,5,109.83,63.6,North,Electronics,CUST_146
2023-12-05,10,118.67,97.03,North,Furniture,CUST_107
2023-12-06,10,94.55,193.37,East,Food,CUST_189
2023-12-06,9,119.09,-36.92,East,Food,CUST_266
2023-12-06,10,400.49,83.9,East,Clothing,CUST_143
2023-12-07,14,60.07,36.37,South,Furniture,CUST_432
2023-12-08,3,56.77,25.35,West,Furniture,CUST_467
2023-12-08,3,367.74,176.96,South,Furniture,CUST_43
2023-12-09,11,380.55,-2.31,North,Clothing,CUST_197
2023-12-09,5,93.49,59.93,South,Electronics,CUST_391
2023-12-10,14,334.6,90.94,West,Food,CUST_25
2023-12-10,4,267.86,120.04,West,Furniture,CUST_439
2023-12-10,5,416.14,-23.49,South,Furniture,CUST_234
2023-12-10,3,221.63,64.56,South,Furniture,CUST_50
2023-12-10,4,268.6,61.74,East,Clothing,CUST_130
2023-12-10,3,345.18,52.46,East,Clothing,CUST_464
2023-12-10,4,327.17,27.56,West,Clothing,CUST_12
2023-12-10,4,428.09,164.36,North,Clothing,CUST_468
2023-12-11,3,207.28,132.99,South,Furniture,CUST_391
2023-12-11,11,214.92,-33.41,East,Food,CUST_55
2023-12-11,7,203.74,-18.89,West,Electronics,CUST_110
2023-12-11,1,379.07,109.51,West,Furniture,CUST_74
2023-12-11,14,462.86,54.34,South,Clothing,CUST_71
2023-12-11,5,424.73,106.64,North,Clothing,CUST_386
2023-12-11,6,495.28,39.03,North,Food,CUST_152
2023-12-11,6,45.46,35.85,East,Furniture,CUST_135
2023-12-11,12,155.43,187.76,West,Food,CUST_458
2023-12-12,10,315.03,22.43,West,Electronics,CUST_77
2023-12-12,11,39.19,30.62,East,Clothing,CUST_319
2023-12-12,6,102.49,117.8,North,Clothing,CUST_67
2023-12-13,1,383.83,127.98,South,Furniture,CUST_363
2023-12-13,1,172.53,133.63,South,Clothing,CUST_325
2023-12-13,3,192.74,174.56,West,Food,CUST_332
2023-12-14,2,129.64,117.45,East,Food,CUST_45
2023-12-14,11,366.57,118.43,North,Furniture,CUST_12
2023-12-15,13,354.56,165.35,North,Food,CUST_193
2023-12-15,13,163.22,132.5,South,Clothing,CUST_424
2023-12-15,4,423.64,194.46,North,Electronics,CUST_478
2023-12-15,10,255.41,57.39,East,Food,CUST_465
2023-12-15,2,217.76,-41.2,North,Food,CUST_360
2023-12-15,5,421.07,195.65,West,Food,CUST_55
2023-12-15,9,350.35,180.58,North,Furniture,CUST_181
2023-12-15,2,309.85,164.21,East,Clothing,CUST_376
2023-12-15,2,212.45,30.06,West,Food,CUST_169
2023-12-15,1,345.61,32.68,North,Furniture,CUST_341
2023-12-16,7,225.15,196.45,East,Clothing,CUST_397
2023-12-16,2,357.16,177.45,East,Electronics,CUST_231
2023-12-16,6,33.2,-21.34,East,Electronics,CUST_154
2023-12-16,4,282.52,159.1,North,Food,CUST_145
2023-12-16,9,91.92,21.48,East,Food,CUST_108
2023-12-17,4,399.32,16.02,North,Electronics,CUST_48
2023-12-17,1,72.51,199.56,East,Clothing,CUST_384
2023-12-17,12,194.86,42.18,East,Furniture,CUST_149
2023-12-17,10,223.06,-0.87,West,Furniture,CUST_483
2023-12-17,10,214.59,-22.51,West,Clothing,CUST_274
2023-12-18,9,236.98,55.48,South,Furniture,CUST_61
2023-12-18,13,405.56,77.56,East,Furniture,CUST_347
2023-12-18,7,43.55,152.23,East,Electronics,CUST_23
2023-12-19,13,263.26,15.46,North,Electronics,CUST_180
2023-12-19,13,153.25,142.39,North,Furniture,CUST_419
2023-12-19,3,92.6,33.79,East,Furniture,CUST_466
2023-12-19,5,75.87,40.95,East,Furniture,CUST_494
2023-12-19,6,407.07,-38.43,East,Furniture,CUST_425
2023-12-20,10,406.86,23.84,North,Furniture,CUST_18
2023-12-20,5,477.97,64.7,North,Furniture,CUST_157
2023-12-21,2,384.15,-1.44,West,Clothing,CUST_138
2023-12-21,10,488.93,-6.9,East,Electronics,CUST_484
2023-12-21,10,298.05,63.75,South,Electronics,CUST_320
2023-12-21,1,298.56,165.26,West,Electronics,CUST_359
2023-12-21,6,316.03,11.9,North,Clothing,CUST_235
2023-12-21,4,367.15,85.7,South,Clothing,CUST_150
2023-12-21,13,50.17,180.48,South,Electronics,CUST_63
2023-12-21,6,444.24,110.91,North,Food,CUST_170
2023-12-21,2,105.73,-29.54,North,Food,CUST_9
2023-12-22,7,418.9,56.04,South,Electronics,CUST_305
2023-12-22,9,401.7,6.14,East,Food,CUST_483
2023-12-22,13,493.84,1.78,North,Electronics,CUST_341
2023-12-22,11,142.82,32.61,West,Electronics,CUST_402
2023-12-22,11,407.6,24.48,South,Clothing,CUST_172
2023-12-23,9,389.66,49.03,West,Food,CUST_110
2023-12-23,14,152.83,-34.67,East,Clothing,CUST_362
2023-12-23,11,180.03,79.53,West,Electronics,CUST_92
2023-12-24,3,352.5,189.26,West,Clothing,CUST_271
2023-12-24,8,306.33,106.2,West,Electronics,CUST_408
2023-12-25,7,210.52,115.93,West,Clothing,CUST_318
2023-12-25,10,223.92,43.68,North,Clothing,CUST_236
2023-12-25,3,364.3,-46.24,North,Furniture,CUST_239
2023-12-26,1,361.85,117.42,West,Electronics,CUST_65
2023-12-26,12,181.06,172.71,East,Furniture,CUST_296
2023-12-26,6,41.66,-21.07,East,Furniture,CUST_271
2023-12-26,3,414.92,104.9,North,Electronics,CUST_133
2023-12-26,2,237.52,15.95,East,Clothing,CUST_338
2023-12-27,8,109.65,198.56,South,Electronics,CUST_161
2023-12-27,1,344.29,125.16,West,Clothing,CUST_179
2023-12-27,8,458.56,116.0,West,Electronics,CUST_141
2023-12-27,1,428.37,-13.09,South,Electronics,CUST_99
2023-12-27,5,148.32,14.9,North,Electronics,CUST_229
2023-12-27,7,223.79,140.8,South,Clothing,CUST_95
2023-12-27,8,294.6,67.05,North,Clothing,CUST_193
2023-12-27,10,369.61,22.34,East,Electronics,CUST_401
2023-12-27,13,177.42,163.2,North,Clothing,CUST_0
2023-12-27,9,402.76,-4.56,North,Electronics,CUST_155
2023-12-27,6,444.86,50.15,West,Food,CUST_387
2023-12-27,12,400.01,-5.92,South,Furniture,CUST_333
2023-12-28,13,422.65,14.81,East,Furniture,CUST_109
2023-12-28,13,465.21,32.55,North,Clothing,CUST_289
2023-12-28,6,226.07,105.24,West,Clothing,CUST_211
2023-12-28,12,157.46,-0.16,West,Clothing,CUST_88
2023-12-28,2,424.95,-13.3,North,Electronics,CUST_31
2023-12-28,11,31.75,153.86,East,Electronics,CUST_384
2023-12-28,1,329.85,33.14,East,Clothing,CUST_169
2023-12-28,13,329.5,104.06,South,Food,CUST_493
2023-12-29,1,328.44,124.92,South,Food,CUST_234
2023-12-29,5,323.87,174.37,East,Clothing,CUST_137
2023-12-29,12,297.67,-12.83,West,Food,CUST_411
2023-12-29,13,206.61,96.25,West,Clothing,CUST_166
2023-12-30,2,396.52,41.27,South,Electronics,CUST_396
2023-12-30,6,115.39,70.05,North,Clothing,CUST_203
2023-12-30,8,426.11,190.94,East,Electronics,CUST_379
2023-12-30,14,103.86,79.35,North,Electronics,CUST_372
2023-12-30,10,462.46,112.76,East,Electronics,CUST_348
2023-12-30,9,356.36,93.28,North,Furniture,CUST_415
2023-12-31,2,357.99,62.55,East,Furniture,CUST_245
2023-12-31,7,280.53,134.28,North,Food,CUST_38
2023-12-31,1,366.87,191.13,West,Electronics,CUST_444
2023-12-31,7,424.82,21.48,West,Furniture,CUST_151
2023-12-31,4,424.79,194.9,East,Electronics,CUST_54
2024-01-01,13,78.0,40.78,West,Furniture,CUST_420
2024-01-01,14,25.13,-33.53,West,Furniture,CUST_259
2024-01-01,1,309.04,85.21,East,Furniture,CUST_8
2024-01-02,14,212.36,185.45,West,Electronics,CUST_107
2024-01-02,1,105.55,52.06,South,Furniture,CUST_27
2024-01-02,3,384.53,83.41,East,Food,CUST_10
2024-01-02,8,209.77,16.06,East,Food,CUST_432
2024-01-02,7,301.94,43.07,East,Food,CUST_487
2024-01-02,6,486.08,29.2,West,Furniture,CUST_161
2024-01-02,10,96.46,149.2,North,Food,CUST_340
2024-01-02,13,81.7,-3.94,North,Electronics,CUST_369
2024-01-02,8,85.63,74.55,West,Electronics,CUST_18
2024-01-03,7,254.86,88.22,East,Clothing,CUST_223
2024-01-03,7,82.71,-30.81,South,Electronics,CUST_11
2024-01-03,7,467.15,126.2,West,Food,CUST_442
2024-01-03,12,364.77,-19.19,East,Furniture,CUST_403
2024-01-03,2,172.78,18.9,West,Food,CUST_128
2024-01-04,7,453.13,4.36,West,Food,CUST_47
2024-01-04,9,458.44,15.41,East,Furniture,CUST_327
2024-01-05,9,461.83,-46.76,East,Clothing,CUST_268
2024-01-05,6,189.62,-26.54,South,Electronics,CUST_330
2024-01-05,7,264.92,170.31,East,Electronics,CUST_426
2024-01-05,11,396.67,179.02,South,Electronics,CUST_190
2024-01-05,12,494.97,-2.96,West,Furniture,CUST_451
2024-01-06,5,381.35,134.46,South,Clothing,CUST_498
2024-01-06,10,150.15,102.14,South,Clothing,CUST_418
2024-01-06,8,295.8,83.29,East,Food,CUST_73
2024-01-06,10,308.95,41.53,North,Clothing,CUST_59
2024-01-06,2,320.71,71.13,South,Clothing,CUST_482
2024-01-07,4,180.85,190.45,South,Electronics,CUST_280
2024-01-07,11,366.41,36.53,East,Electronics,CUST_162
2024-01-08,5,128.69,134.45,West,Clothing,CUST_319
2024-01-08,7,20.31,155.32,South,Clothing,CUST_380
2024-01-08,3,265.78,1.36,West,Electronics,CUST_247
2024-01-08,7,93.58,6.19,West,Electronics,CUST_288
2024-01-08,2,419.36,36.64,West,Food,CUST_187
2024-01-08,13,44.9,146.25,East,Furniture,CUST_90
2024-01-09,2,315.72,36.99,West,Electronics,CUST_115
2024-01-09,14,483.39,169.26,East,Electronics,CUST_387
2024-01-09,14,326.1,-45.45,South,Furniture,CUST_403
2024-01-09,9,446.62,131.28,West,Clothing,CUST_499
2024-01-09,2,313.71,198.25,East,Furniture,CUST_177
2024-01-10,12,409.9,62.55,North,Electronics,CUST_343
2024-01-10,13,454.23,1.27,West,Electronics,CUST_484
2024-01-10,8,138.08,176.81,East,Clothing,CUST_83
2024-01-10,3,237.95,155.87,East,Furniture,CUST_335
2024-01-10,9,133.67,-39.27,West,Clothing,CUST_13
2024-01-11,1,269.33,109.93,West,Clothing,CUST_303
2024-01-11,13,135.24,71.51,West,Clothing,CUST_324
2024-01-11,10,88.57,137.77,South,Food,CUST_414
2024-01-12,7,77.93,198.29,South,Clothing,CUST_474
2024-01-12,5,238.57,174.84,South,Clothing,CUST_353
2024-01-12,12,240.02,63.97,East,Clothing,CUST_319
2024-01-12,1,493.44,27.82,West,Clothing,CUST_190
2024-01-12,6,287.18,141.07,West,Furniture,CUST_28
2024-01-13,6,200.67,10.91,South,Food,CUST_122
2024-01-13,8,247.12,-25.57,North,Electronics,CUST_114
2024-01-14,7,90.81,79.26,North,Clothing,CUST_379
2024-01-14,5,307.58,190.01,South,Clothing,CUST_214
2024-01-14,6,359.92,35.81,West,Furniture,CUST_190
2024-01-14,5,103.61,23.4,South,Furniture,CUST_30
2024-01-14,9,411.3,-45.0,West,Clothing,CUST_39
2024-01-15,4,188.05,77.98,North,Electronics,CUST_227
2024-01-15,1,480.38,165.04,West,Clothing,CUST_352
2024-01-16,13,458.62,60.07,South,Clothing,CUST_356
2024-01-16,1,384.04,72.92,North,Clothing,CUST_465
2024-01-16,8,374.2,190.57,West,Furniture,CUST_255
2024-01-16,10,309.74,84.35,West,Food,CUST_26
2024-01-17,13,380.52,128.95,East,Food,CUST_81
2024-01-17,12,377.23,-35.79,South,Food,CUST_496
2024-01-18,2,121.25,47.25,South,Furniture,CUST_18
2024-01-18,7,307.16,135.44,South,Electronics,CUST_250
2024-01-18,10,429.03,118.07,North,Food,CUST_197
2024-01-18,7,499.76,31.46,South,Food,CUST_127
2024-01-18,13,246.81,123.35,North,Furniture,CUST_334
2024-01-18,9,417.36,88.67,South,Furniture,CUST_299
2024-01-19,10,414.18,179.99,South,Clothing,CUST_251
2024-01-19,10,479.23,92.34,West,Electronics,CUST_451
2024-01-19,2,355.03,79.08,North,Clothing,CUST_120
2024-01-19,4,41.63,169.74,West,Clothing,CUST_452
2024-01-20,7,280.74,182.42,North,Furniture,CUST_184
2024-01-20,5,384.67,40.98,West,Food,CUST_174
2024-01-20,14,222.44,30.66,South,Food,CUST_406
2024-01-20,1,65.56,182.91,North,Electronics,CUST_224
2024-01-21,2,426.21,96.68,North,Electronics,CUST_484
2024-01-21,13,140.56,2.87,South,Food,CUST_38
2024-01-21,10,114.53,98.53,East,Food,CUST_445
2024-01-21,4,198.03,116.57,East,Food,CUST_91
2024-01-21,1,297.89,59.18,East,Electronics,CUST_119
2024-01-21,11,359.85,127.17,East,Electronics,CUST_71
2024-01-21,6,81.61,-48.05,West,Food,CUST_87
2024-01-22,12,327.9,72.83,North,Food,CUST_17
2024-01-22,3,65.88,162.68,South,Electronics,CUST_163
2024-01-22,9,470.84,173.09,East,Clothing,CUST_453
2024-01-22,12,220.01,173.21,North,Electronics,CUST_19
2024-01-22,11,89.2,131.34,South,Clothing,CUST_344
2024-01-22,12,97.56,0.32,South,Clothing,CUST_462
2024-01-23,7,34.69,-8.81,West,Furniture,CUST_449
2024-01-23,13,314.67,17.15,North,Clothing,CUST_84
2024-01-23,13,425.76,192.45,West,Furniture,CUST_102
2024-01-23,11,204.37,38.24,West,Clothing,CUST_431
2024-01-23,12,368.04,-40.39,North,Food,CUST_164
2024-01-24,12,182.8,22.25,West,Clothing,CUST_469
2024-01-24,1,144.68,199.57,North,Furniture,CUST_76
2024-01-24,2,376.64,127.28,South,Clothing,CUST_32
2024-01-24,8,42.89,132.78,West,Clothing,CUST_345
2024-01-24,6,338.89,136.23,North,Clothing,CUST_466
2024-01-24,12,310.98,-16.98,North,Food,CUST_382
2024-01-25,8,181.67,103.83,West,Clothing,CUST_419
2024-01-25,5,330.77,81.27,North,Clothing,CUST_444
2024-01-25,9,346.04,159.42,South,Food,CUST_326
2024-01-26,6,46.86,-36.97,South,Food,CUST_371
2024-01-26,6,259.29,105.03,North,Food,CUST_357
2024-01-26,7,80.8,136.08,East,Electronics,CUST_46
2024-01-26,6,122.98,96.83,West,Clothing,CUST_290
2024-01-27,13,421.28,188.42,East,Clothing,CUST_449
2024-01-27,14,328.52,45.37,South,Furniture,CUST_112
2024-01-27,2,190.62,-43.99,North,Electronics,CUST_276
2024-01-28,10,351.46,173.47,West,Electronics,CUST_112
2024-01-28,2,465.99,9.71,North,Electronics,CUST_432
2024-01-28,3,305.32,-0.84,East,Electronics,CUST_400
2024-01-28,11,444.42,154.08,North,Clothing,CUST_35
2024-01-28,4,268.62,11.28,South,Furniture,CUST_318
2024-01-28,8,29.02,107.69,West,Clothing,CUST_417
2024-01-28,3,234.37,-47.04,West,Food,CUST_361
2024-01-29,4,499.33,22.98,East,Food,CUST_119
2024-01-29,6,227.4,172.35,South,Food,CUST_158
2024-01-29,11,480.69,67.08,North,Clothing,CUST_136
2024-01-29,7,423.7,36.38,North,Electronics,CUST_435
2024-01-29,9,161.1,-13.32,North,Clothing,CUST_272
2024-01-29,7,90.92,133.91,East,Electronics,CUST_102
2024-01-29,1,307.35,109.62,West,Clothing,CUST_211
2024-01-29,7,481.75,66.05,East,Food,CUST_398
2024-01-30,7,186.86,-40.02,West,Electronics,CUST_188
2024-01-30,4,257.57,134.14,East,Furniture,CUST_452
2024-01-31,9,33.91,160.8,East,Clothing,CUST_295
2024-01-31,5,30.05,-41.97,East,Food,CUST_228
2024-01-31,3,78.3,99.27,West,Electronics,CUST_255
2024-01-31,9,77.64,176.24,West,Food,CUST_40
2024-01-31,1,235.03,124.64,East,Food,CUST_439
2024-01-31,12,366.31,15.53,East,Food,CUST_118
2024-01-31,11,35.66,97.74,East,Electronics,CUST_147
2024-01-31,6,379.14,138.09,North,Electronics,CUST_398
2024-02-01,7,24.84,34.52,North,Electronics,CUST_116
2024-02-01,12,163.99,133.66,North,Furniture,CUST_98
2024-02-01,1,95.0,125.15,West,Furniture,CUST_339
2024-02-01,3,102.42,-34.98,West,Food,CUST_360
2024-02-01,3,228.04,-18.3,South,Food,CUST_9
2024-02-02,7,476.34,144.48,South,Furniture,CUST_372
2024-02-02,9,176.82,197.77,East,Clothing,CUST_161
2024-02-02,6,181.87,40.91,East,Clothing,CUST_275
2024-02-02,13,426.8,31.15,South,Furniture,CUST_88
2024-02-02,9,147.92,-7.48,East,Furniture,CUST_113
2024-02-02,14,23.49,14.49,East,Food,CUST_79
2024-02-02,1,419.24,-0.24,West,Food,CUST_383
2024-02-02,14,381.17,-34.84,North,Clothing,CUST_231
2024-02-02,7,211.98,120.62,East,Food,CUST_90
2024-02-03,4,345.01,179.29,West,Furniture,CUST_169
2024-02-03,11,261.36,-26.13,South,Clothing,CUST_89
2024-02-03,7,95.76,11.83,South,Food,CUST_492
2024-02-03,9,161.01,2.65,West,Furniture,CUST_69
2024-02-03,4,345.75,65.53,East,Furniture,CUST_331
2024-02-04,4,229.41,-1.09,North,Furniture,CUST_439
2024-02-05,13,82.98,50.17,West,Clothing,CUST_67
2024-02-05,5,120.36,0.13,West,Electronics,CUST_337
2024-02-06,11,133.11,92.74,South,Electronics,CUST_449
2024-02-06,13,371.85,-10.94,South,Furniture,CUST_90
2024-02-06,1,498.62,120.84,South,Electronics,CUST_105
2024-02-06,8,211.68,51.22,East,Food,CUST_82
2024-02-06,5,326.59,112.97,East,Clothing,CUST_157
2024-02-07,10,430.28,106.2,West,Electronics,CUST_341
2024-02-07,12,171.93,66.08,West,Food,CUST_404
2024-02-07,3,352.32,96.01,West,Clothing,CUST_315
2024-02-08,11,32.23,66.36,East,Electronics,CUST_362
2024-02-08,4,329.37,133.16,West,Clothing,CUST_82
2024-02-08,1,159.86,42.4,North,Electronics,CUST_416
2024-02-09,10,53.62,-15.77,East,Food,CUST_315
2024-02-09,1,150.11,37.17,West,Clothing,CUST_453
2024-02-09,11,406.92,-21.82,East,Clothing,CUST_494
2024-02-09,10,483.71,56.51,West,Clothing,CUST_212
2024-02-09,8,369.33,124.33,East,Electronics,CUST_254
2024-02-09,12,203.08,-0.14,West,Electronics,CUST_9
2024-02-09,11,311.94,137.65,South,Clothing,CUST_178
2024-02-09,1,67.95,-35.27,East,Clothing,CUST_83
2024-02-10,3,412.36,-39.93,North,Electronics,CUST_73
2024-02-10,3,131.89,17.97,North,Electronics,CUST_258
2024-02-10,1,339.91,28.33,East,Furniture,CUST_13
2024-02-10,12,311.82,-40.61,East,Clothing,CUST_51
2024-02-10,1,363.2,108.34,North,Clothing,CUST_111
2024-02-11,8,57.25,73.5,West,Clothing,CUST_325
2024-02-11,8,418.9,5.0,South,Electronics,CUST_152
2024-02-11,9,209.09,124.65,West,Clothing,CUST_433
2024-02-11,9,144.17,170.95,East,Food,CUST_158
2024-02-11,6,292.11,-27.6,South,Furniture,CUST_309
2024-02-12,2,186.58,113.31,North,Electronics,CUST_430
2024-02-13,8,176.71,199.21,East,Food,CUST_56
2024-02-13,4,21.52,158.13,East,Furniture,CUST_230
2024-02-13,2,209.35,71.01,West,Furniture,CUST_308
2024-02-13,12,30.54,52.16,North,Furniture,CUST_325
2024-02-13,7,143.09,167.29,West,Food,CUST_381
2024-02-14,3,178.78,181.31,West,Clothing,CUST_456
2024-02-14,8,180.57,-42.34,West,Electronics,CUST_253
2024-02-15,13,160.71,194.15,West,Electronics,CUST_387
2024-02-15,13,475.95,22.75,West,Food,CUST_312
2024-02-15,6,255.06,89.82,East,Food,CUST_46
2024-02-15,8,329.39,-9.91,South,Clothing,CUST_400
2024-02-15,12,235.68,-45.63,East,Clothing,CUST_249
2024-02-15,1,198.71,-7.42,North,Furniture,CUST_369
2024-02-15,5,307.0,39.42,East,Clothing,CUST_205
2024-02-16,10,285.81,164.89,North,Furniture,CUST_275
2024-02-16,14,415.85,81.36,West,Furniture,CUST_259
2024-02-16,11,370.99,-14.35,West,Clothing,CUST_40
2024-02-17,7,402.81,197.02,East,Electronics,CUST_428
2024-02-17,2,466.94,-24.03,East,Clothing,CUST_205
2024-02-17,10,27.3,-38.94,East,Furniture,CUST_317
2024-02-17,2,460.69,-34.13,East,Electronics,CUST_116
2024-02-17,10,493.49,29.52,North,Electronics,CUST_75
2024-02-17,13,168.44,8.87,North,Clothing,CUST_302
2024-02-17,1,488.98,95.65,West,Furniture,CUST_334
2024-02-18,1,305.49,129.18,West,Electronics,CUST_159
2024-02-18,2,102.01,92.81,East,Food,CUST_236
2024-02-18,10,180.09,43.85,South,Clothing,CUST_356
2024-02-18,4,172.04,-41.44,North,Furniture,CUST_404
2024-02-18,13,172.42,114.61,West,Clothing,CUST_476
2024-02-18,3,460.38,29.2,East,Electronics,CUST_351
2024-02-19,7,340.26,124.71,North,Electronics,CUST_477
2024-02-19,7,217.66,31.41,West,Electronics,CUST_181
2024-02-19,6,178.04,151.56,South,Clothing,CUST_149
2024-02-19,11,191.75,176.81,North,Clothing,CUST_90
2024-02-19,1,301.56,189.05,North,Clothing,CUST_464
2024-02-19,7,199.84,188.53,West,Clothing,CUST_311
2024-02-19,10,267.44,184.52,South,Furniture,CUST_442
2024-02-20,2,372.39,34.27,North,Furniture,CUST_432
2024-02-20,9,405.49,40.33,East,Electronics,CUST_357
2024-02-20,7,136.59,4.99,North,Furniture,CUST_112
2024-02-20,9,156.61,60.45,West,Clothing,CUST_217
2024-02-20,8,450.48,111.52,East,Electronics,CUST_247
2024-02-20,8,59.53,75.54,East,Furniture,CUST_179
2024-02-20,7,212.15,34.55,South,Food,CUST_53
2024-02-20,14,61.1,64.86,North,Furniture,CUST_227
2024-02-20,8,266.95,85.0,West,Clothing,CUST_455
2024-02-20,13,223.83,197.16,East,Electronics,CUST_369
2024-02-21,9,380.17,-39.97,West,Food,CUST_3
2024-02-21,5,435.08,-1.28,East,Food,CUST_219
2024-02-22,10,433.86,4.45,East,Food,CUST_92
2024-02-22,12,172.74,-41.89,East,Electronics,CUST_447
2024-02-22,4,313.0,148.01,East,Clothing,CUST_238
2024-02-22,10,45.92,56.41,East,Clothing,CUST_461
2024-02-23,7,135.01,188.44,West,Food,CUST_347
2024-02-23,11,364.81,135.27,East,Food,CUST_264
2024-02-23,10,155.36,84.47,West,Food,CUST_499
2024-02-23,3,140.25,30.21,South,Furniture,CUST_201
2024-02-23,2,156.88,33.3,South,Food,CUST_260
2024-02-23,9,355.78,147.19,East,Furniture,CUST_245
2024-02-24,4,167.57,82.85,West,Food,CUST_333
2024-02-24,10,45.61,139.15,North,Food,CUST_97
2024-02-24,9,148.65,90.54,South,Electronics,CUST_269
2024-02-24,13,236.83,123.54,West,Electronics,CUST_78
2024-02-24,7,89.17,-20.78,North,Electronics,CUST_109
2024-02-24,10,393.68,108.09,North,Electronics,CUST_409
2024-02-24,5,105.45,33.87,East,Furniture,CUST_258
2024-02-25,10,382.84,44.45,East,Clothing,CUST_79
2024-02-26,3,79.61,166.3,North,Clothing,CUST_209
2024-02-26,6,280.75,-20.77,West,Electronics,CUST_114
2024-02-26,6,250.89,25.66,East,Food,CUST_117
2024-02-26,5,27.14,111.86,East,Electronics,CUST_374
2024-02-27,6,185.37,24.73,North,Electronics,CUST_305
2024-02-27,3,241.41,26.6,North,Furniture,CUST_333
2024-02-27,9,365.05,33.8,North,Food,CUST_354
2024-02-28,5,491.3,88.95,West,Food,CUST_488
2024-02-28,2,374.02,90.03,South,Clothing,CUST_60
2024-02-28,3,428.53,-9.39,West,Food,CUST_396
2024-02-28,12,196.22,146.37,West,Clothing,CUST_111
2024-02-29,13,186.39,185.66,East,Electronics,CUST_276
2024-02-29,2,343.63,105.1,North,Furniture,CUST_259
2024-02-29,8,285.68,-16.65,South,Food,CUST_337
2024-02-29,10,45.64,30.79,South,Furniture,CUST_479
2024-02-29,5,300.45,196.44,West,Electronics,CUST_469
2024-03-01,3,252.27,158.95,North,Clothing,CUST_257
2024-03-01,13,146.35,13.91,West,Food,CUST_327
2024-03-01,6,280.42,-23.49,East,Clothing,CUST_326
2024-03-01,10,300.61,121.84,South,Electronics,CUST_57
2024-03-01,8,247.21,77.76,North,Food,CUST_495
2024-03-01,2,242.3,51.67,East,Food,CUST_29
2024-03-01,4,207.03,12.17,South,Food,CUST_379
